CNPJ|Nome|Ouvidor|WebSite|Telefone
02179673|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED|ANA CRISTINA KAMIMURA ANDRADE|www.ouricred.com.br|08007250996
00694877|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobexecutivo.com.br|08007250996
00707903|COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS|ANA CRISTINA KAMIMURA ANDRADE||08007250996
08795285|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDIACIL|ANA CRISTINA KAMIMURA ANDRADE||08007250996
60872983|BMW LEASING DO BRASIL S.A. - ARRENDAMENTO MERCANTIL|MARCELA RODRIGUES|www.bmwfs.com.br|08007722369
73443863|COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE|PAULINE BECKEL OLIVEIRA|http://www.unicred.com.br/valeeuropeu|08009400602
24235459|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO|PATRICIA FERREIRA GONDIN AVILA|www.credibelgo.com.br|08000000721
74064502|COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL|PAULINE BECKEL OLIVEIRA|http://www.unicred.com.br/florianopolis/|08009400602
04388688|COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobengecred.com.br|08007250996
67960229|COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU|ANA CRISTINA KAMIMURA ANDRADE|www.crediguacu.com.br|08007250996
06174009|COOPERATIVA DE CRÉDITO SICOOB ALIANÇA|ANA CRISTINA KAMIMURA ANDRADE|https://www.sicoob.com.br/web/sicoobalianca/sistema-sicoob|(00) 00000000
01566038|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS|KELENN DOS SANTOS PAIVA|www.unisicoob.com.br/uniam|08007250996
37076205|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobjudiciario.com.br|08007250996
33775974|ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES|LUIZA TAVARES DE LACERDA|www.ativainvestimentos.com.br|08007177720
02448310|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO|LEONETTE ALVES NETTO||08006431981
24830879|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.|ANA CRISTINA KAMIMURA ANDRADE||08007250996
01259518|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA|ANA CRISTINA KAMIMURA ANDRADE|http://www.sicoobunimais.com.br/coop/centro-leste-paulista|08007250996
30723886|BANCO MODAL S.A.|RAFAEL ESTEVAM CIPRIANO DOS SANTOS|www.modal.com.br|08002830077
01664968|COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA|ANA CRISTINA KAMIMURA ANDRADE|www.unisicoob.com.br/unipvh/|08007250996
89280960|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON|ANA CRISTINA KAMIMURA ANDRADE||08007250996
10143499|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.|ANA CRISTINA KAMIMURA ANDRADE||08007250996
02282709|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO|ANA CRISTINA KAMIMURA ANDRADE|http://www.unisicoob.com.br/unicentronortegoiano/|08007250996
04247370|COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI|ANA CRISTINA KAMIMURA ANDRADE||08007250996
04715685|COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN|ANA CRISTINA KAMIMURA ANDRADE|www.creditran.com.br|08007250996
05861932|COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA|ANA CRISTINA KAMIMURA ANDRADE|www.oabcred.com.br|08007250996
03419786|COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC|ANA CRISTINA KAMIMURA ANDRADE|www.credisc.coop.br|08007250996
03033469|COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA|ANA CRISTINA KAMIMURA ANDRADE||08007250996
12384953|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED|ANA CRISTINA KAMIMURA ANDRADE||08007250996
01659838|DISBRAVE ADMINISTRADORA DE CONSORCIOS LTDA.|WALLACE GOMES DE ANDRADE||(00) 00000000
50827237|VKN ADMINISTRADORA DE CONSÓRCIO LTDA.|LUCIANO HENRIQUE DOS SANTOS|www.vknconsorcios.com.br|(15) 07227790
04243780|CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO|ANA CRISTINA KAMIMURA ANDRADE|https://www.sicoob.com.br/web/centralsicoobuni/sistema-sicoo|08007250996
44478623|ATICCA - SOCIEDADE DE CRÉDITO DIRETO S.A.|ERICA BORGES DE JOAO|www.aticca.com.br|08000323534
02000895|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA. -|ANA CRISTINA KAMIMURA ANDRADE|www.coopjustica.org.br|08007250996
16564240|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI|ANA CRISTINA KAMIMURA ANDRADE|www.coopernapi.org.br|08007250996
86389236|COOPERATIVA DE CRÉDITO SICOOB UNI SUDESTE|ANA CRISTINA KAMIMURA ANDRADE|www.unisicoob.com.br/unisaudesudeste|08007250996
01608685|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO ACRE LTDA.|ANA CRISTINA KAMIMURA ANDRADE|www.sicoob.com.br|08007250996
07789195|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredceg.com.br|08007250996
03941182|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcircuitodasaguas.com.br|08007250996
02137018|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.|ANA CRISTINA KAMIMURA ANDRADE|https://www.sicoob.com.br/web/sicoobroraima|08007250996
75647891|BANCO CRÉDIT AGRICOLE BRASIL S.A.|CHRISTINE BALSA|www.ca-cib.com.br|08007242818
33603457|BANCO RODOBENS S.A.|ELIVANIA APARECIDA BARROS DOS SANTOS|www.rodobensbanco.com.br|08007222160
51855716|RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.|ELIVANIA APARECIDA BARROS DOS SANTOS|rodobens.com.br|08007018606
42421776|ITAÚ UNIBANCO VEÍCULOS ADMINISTRADORA DE CONSÓRCIOS LTDA.|ROGERIO TALTASSORI|www.itau.com.br|08005700011
00000776|ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.|ROGERIO TALTASSORI|www.itau.com.br|08005700011
14723388|BR CONSÓRCIOS ADMINISTRADORA DE CONSÓRCIOS LTDA|ROBERTO SOARES BOCHNIA|www.brconsorcios.com|08004007071
03634220|BANCO HONDA S.A.|JOSE RICARDO BRANDAO PEREIRA|www.bancohonda.com.br|08007746633
84911098|ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.|DANIELLI FERREIRA ASSEF DE ARAUJO|www.ademicon.com.br|08006029080
03832228|APEC - ADMINISTRADORA DE CONSORCIOS S/A|MARCIA HELENA FIGUEIREDO PICININ|http://consorcioapec.com.br|08002857766
15114366|BANCO BOCOM BBM S.A.|MARY ANNE FREITAS E SOUSA CAMINHA|www.bocombbm.com.br|08007248448
62285390|SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|PEDRO RICARDO SOBRAL GIUNCO|www.singulare.com.br|08007732009
24537861|FFA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.|CAMILA FREIRE ROCHA SOARES|www.ffafinanceira.com.br|08000675757
95783262|CARLESSI ADMINISTRADORA DE CONSORCIOS LTDA|MARIA TERESA SCARABELOT|www.consorciocarlessi.com.br|08006458820
21130869|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER|CRISTIANE DE PAULA FERREIRA MESQUITA|www.creder.com.br|08002832650
28904092|RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA|PEDRO HENRIQUE PEREIRA COELHO DE MORAES|www.consorcioreserva.com.br|08001010102
82065285|COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP|MARCALINA HOENISCH AVILA||08006462519
33021064|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
70431630|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
33667205|COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
08718431|WIRECARD BRAZIL INSTITUIÇÃO DE PAGAMENTO S.A.|MAURICIO LAMBSTAIN|https://wirecard.com.br/|08007282167
40333582|PROSEFTUR CORRETORA DE CAMBIO S.A|VANIA LESSA|https://zebracambio.com.br/|08009420043
90400888|BANCO SANTANDER (BRASIL) S.A.|ADRIANA CRISTINA PAPAFILIPAKIS GRAZIANO|https://www.santander.com.br|08007260322
58113812|EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA|MARLI FATIMA DOS SANTOS SILVA|www.embracon.com.br/clientes|08008884321
00512839|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP - SICOOB CECRESA|ANA CRISTINA KAMIMURA ANDRADE||(00) 00000000
10520232|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA|LEONETTE ALVES NETTO||08006431981
90560434|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE|TELMA DA ROSA SOUSA SOARES||08006424800
44705774|SOMAPAY SOCIEDADE DE CRÉDITO DIRETO S.A.|FERNANDA LOPES QUEIROZ|www.somapay.com.br|080066500077
08742188|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
49995293|VINAC ADMINISTRADORA DE CONSÓRCIOS LTDA.|VERA LUCIA GUIMARAES CASABONA|www.vinac.com.br|08007707811
01425787|REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.|ROGERIO TALTASSORI|www.userede.com.br|08005700011
07946451|COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA MEIO OESTE - CRESOL MEIO OESTE|JURCELEI BERTHA|www.cresolsicoper.com.br|08006482300
63062749|FXC CORRETORA DE VALORES S.A.|ANDRE PAULI DE MENDONCA|www.fator.com.br|08007732867
33885724|BANCO ITAÚ CONSIGNADO S.A.|ROGERIO TALTASSORI|www.itau.com.br|08005700011
61190658|BANCO ITAÚ VEÍCULOS S.A.|ROGERIO TALTASSORI|www.bancofiat.com.br|08005700011
17192451|BANCO ITAUCARD S.A.|ROGERIO TALTASSORI|www.itau.com.br/cartoes|08005700011
17184037|BANCO MERCANTIL DO BRASIL S.A.|DAISY DE MORAES RIBEIRO LOBATO|www.mercantil.com.br|08007070384
60701190|ITAÚ UNIBANCO S.A.|ROGERIO TALTASSORI|www.itau.com.br|08005700011
02338666|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.|ANA CRISTINA KAMIMURA ANDRADE|www.crediembrapa.com.br|08007250996
92894922|BANCO ORIGINAL S.A.|MICHELLE ALVES LIMA|www.original.com.br|08007550755
18340695|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE|PEDRO ANDRE NASCIMENTO CHAGAS|www.credeste.coop.br|08001413000
00795423|BANCO SEMEAR S.A.|ANDRE RIBEIRO DUARTE|www.bancosemear.com.br|08009427600
02192115|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP|NAIADE VACCARIELLO DE ALMEIDA|www.coperfamp.com.br|08002767777
07253654|HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|PAULO RENATO CASTILHO DE CASTRO|www.hedgeinvest.com.br|08007616146
00000000|BANCO DO BRASIL S.A.|MARCIO ANTONIO CHIUMENTO|www.bb.com.br|08007295678
40353377|FOURTRADE CORRETORA DE CÂMBIO LTDA.|ANA ALICE ROCHA|www.fourtrade.com.br|08007705422
33147315|BANCO BRADESCO BERJ S.A.|NAIRO JOSE MARTINELLI VIDAL JUNIOR||08007279933
52568821|BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.|NAIRO JOSE MARTINELLI VIDAL JUNIOR||08007279933
37631058|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.|ANA CRISTINA KAMIMURA ANDRADE||08007250996
83553883|UNIÃO CATARINENSE ADMINISTRADORA DE CONSORCIOS LTDA|ELISIANI HASSE|www.uniaocat.com.br|08007278800
20177390|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA|ANGELO MARCOS PINTO||08002833539
34270520|BANCO IBM S.A.|ARLLON SOUZA VICOSO|www.ibm.com.br|08007014816
04124922|MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.|FRANCES FELIX DA SILVA OZELAMI|www.multimarcasconsorcios.com.br|08007221666
01181521|BANCO COOPERATIVO SICREDI S.A.|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
11275560|RECARGAPAY INSTITUICAO DE PAGAMENTO LTDA.|MARLY NOVATO OLIVEIRA||08002020019
72461643|CAMVEL ADMINISTRADORA DE CONSÓRCIOS LTDA.|ALEXANDRE WERNER|www.promenac.com.br/consorcio|08006459110
03215790|BANCO TOYOTA DO BRASIL S.A.|LARA NUNES SILVEIRA|www.bancotoyota.com.br|08007725877
01819799|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.|IVANIL DE SOUZA||08002767777
57723801|SUZUKI MOTOS ADMINISTRADORA DE CONSÓRCIO LTDA.|MARINA DE TOLEDO RISI HENTZ REYNALDO|www.consorcionacionalsuzuki.com.br|08007715152
07215632|COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALTERNATIVA - CRESOL ALTERNATIVA|JURACI HAMMES ZIMMERMANN|www.cresolsicoper.com.br|08006482300
16944141|BROKER BRASIL CORRETORA DE CÂMBIO LTDA.|ANA ALICE ROCHA|www.brokerbrasilcambio.com.br|08007705422
72600026|RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|VANESSA ZAMPOLO FALEIROS|www.riobravo.com.br|08007229910
42622791|TRYBE SOCIEDADE DE CRÉDITO DIRETO S.A.|MARCOS PAULO DE MOURA E SILVA|https://www.trybefintech.com/|08002371361
21110927|COOPERATIVA DE CRÉDITO CLÁSSICA DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - SICOOB EUCRED|ANA CRISTINA KAMIMURA ANDRADE|https://www.sicoob.com.br/web/sicoobeucred|08006480020
02015588|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.|ANA CRISTINA KAMIMURA ANDRADE|www.credip.com.br|08007250996
31872495|BANCO C6 S.A.|REGINA LANE PEREIRA DE OLIVEIRA|www.c6bank.com/|08006606060
05969937|COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcoocresb.com.br|08007250996
87437687|COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE|MARCALINA HOENISCH AVILA||08006462519
53800488|COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO|SANDRA CANDIDO DA SILVA|www.cooperhidro.org.br|08003115940
03222753|CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.|ANIELLEN BISPO PEREIRA||08006480020
45597546|BIZCAPITAL SOCIEDADE DE CRÉDITO DIRETO S.A.|RODRIGO BITTENCOURT SANTOS COSTA||08000202845
48041735|PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA|JOSE JULIO CARVALHO DE MELO|www.portoseguro.com.br|08007271184
09590601|COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN|JAQUELINE LEITE MOREIRA VERDI|www.credicomin.coop.br|08006441100
61039038|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS|KARINA JORDAO ROCHA|www.credisg.com.br|080080005656
09313766|CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO|SARA BORGES SILVA|www.caruanafinanceira.com.br|08007727210
05048575|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA|NAIADE VACCARIELLO DE ALMEIDA|coopmaua.com.br|08000420851
04862600|PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO|JOSE JULIO CARVALHO DE MELO|www.portoseguro.com.br|08007271184
04663561|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS|LEONETTE ALVES NETTO|www.cresol.com.br|08006431981
23623636|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT|ANA CRISTINA KAMIMURA ANDRADE||08007250996
08560508|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO|LEONETTE ALVES NETTO|www.cresol.com.br|08006431981
26563270|PRIMACREDI COOPERATIVA DE CRÉDITO DE PRIMAVERA DO LESTE|ERIKA MAIONI VARANDA|www.primacredi.com.br|08006480020
10218474|COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA|JAQUELINE LEITE MOREIRA VERDI|www.civia.coop.br|08006441100
32422628|COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ|ALCENIR TADEU DE PAULA|https://crediguacui.com|08002833064
02405189|COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS|JAQUELINE LEITE MOREIRA VERDI|www.unilos.coop.br|08006441100
33579731|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA|ANA CRISTINA KAMIMURA ANDRADE||08007250996
33987793|BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.|LARISSA DOS SANTOS SILVA|https://br.credit-suisse.com/|08007720100
42584318|CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS|LARISSA DOS SANTOS SILVA||08007720100
32062580|BANCO CREDIT SUISSE (BRASIL) S.A.|LARISSA DOS SANTOS SILVA|br.credit-suisse.com/|08007720100
61809182|CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A|LARISSA DOS SANTOS SILVA|www.cshg.com.br|08007720100
57996878|COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL|BRUNA MAIA VELOSO|www.fncc.com.br|(00) 00000000
45745537|EAGLE SOCIEDADE DE CRÉDITO DIRETO S.A.|TATIANA CARDOSO DORNELES|www.eaglescd.com.br|(00) 00000000
04913711|BANCO DO ESTADO DO PARÁ S.A.|GLICERIA DEUSDEDIT CARVALHO DE MELO|www.banpara.b.br|08002809040
11285104|NEON FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.|CRISTINA INACIO DE SOUZA|www.biorc.com.br|08009438585
05231945|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES|LEONETTE ALVES NETTO|www.cresol.com.br|08006431981
92796564|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS|MARCALINA HOENISCH AVILA||08006462519
62798475|CNK ADMINISTRADORA DE CONSÓRCIO LTDA.|GABRIELA COVALI DE LIMA|www.cnk.com.br|(11) 04108100
00336036|COINVALORES CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA.|FERNANDA BEZERRA DOS SANTOS|www.coinvalores.com.br|08007222274
89960090|RB INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LIMITADA|FILIPE BUENO FERNANDES DIAS|www.rbinvestimentos.com|08008822700
16551061|SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobconsorcios.com.br|08007226555
62354055|REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.|ELIANA DO NASCIMENTO FERREIRA|www.remaza.com.br|08007701960
27970567|HINOVA PAY INSTITUICAO DE PAGAMENTO S.A.|YURI BRANDAO DAMASO|www.hinovapay.com.br|08000003089
28195667|BANCO ABC BRASIL S.A.|EUMA KARINNE ALBUQUERQUE MATIAS|www.abcbrasil.com.br|08007257595
01788147|H.COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|GRAZIELLA DE MORAES ARANTES|www.commcor.com.br|08008783176
53623781|COOPERATIVA DE CRÉDITO COOPCRED|ANA CRISTINA KAMIMURA ANDRADE|www.coopcred.com.br|08007250996
68228006|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL|BRUNA MAIA VELOSO|www.cooperativacredito.com.br|08009409360
27098060|BANCO DIGIO S.A.|VANESSA MALTA LAFEMINA|www.bancocbss.com.br|08003331474
13660104|AGIBANK FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO|CESAR VOLMIR DE BARCELOS FRAGA|www.agiplanfinanceira.com.br|08006012202
00600262|FERRAZ ADMINISTRACAO E CONSORCIOS LTDA|ELIZIENE FERREIRA DE SOUSA|www.ferraz.com.br|08006428073
02670590|MERRILL LYNCH S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS|ROBERTA RODRIGUES ALVES|https://www.bofabrasil.com.br/|08008862000
79342069|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
24933830|BB-BANCO DE INVESTIMENTO S/A|MARCEL KITAMURA|www.bb.com.br|08007295678
47193149|SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL|ADRIANA CRISTINA PAPAFILIPAKIS GRAZIANO|https://www.santander.com.br|08002868787
92555150|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC|MARCALINA HOENISCH AVILA||08006462519
02910987|COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS|SILVANA MARIA MORGAN|http://cresolsicoper.com.br/|08006482300
07799277|VALOR SOCIEDADE DE CRÉDITO DIRETO S.A.|ANDRE FRANCISCO PAROLI DE MIRANDA||08005913076
20443996|BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO|ANDRIELY THIELE JOHN|www.beckerfinanceira.com.br|08006479997
04406371|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS|ANA CRISTINA KAMIMURA ANDRADE|http://sicooblojicred.com.br/|08007250996
43180355|PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO|EDUARDO CIDADE DA SILVA|pefisa.com.br|08007029248
13220493|BR PARTNERS BANCO DE INVESTIMENTO S.A.|BEATRIZ BARCHA AMBROSIO|www.brap.com.br|08007783355
22121209|STRIPE BRASIL SOLUCOES DE PAGAMENTO INSTITUICAO DE PAGAMENTO LTDA|CAIO MESSINA OLAIO CORCIONE MENEGUETTI|https://stripe.com/br|08008924969
07808907|ADMINISTRADORA DE CONSORCIOS SICREDI LTDA|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
16854999|SINGRATUR CORRETORA DE CÂMBIO LTDA|JOSE APARECIDO LONGHI|www.singratur. com.br|08006011115
02685483|CM CAPITAL MARKETS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA|RAFAEL FLORES DE LA CRUZ|www.cmcapital.com.br|08007701170
